dataset,data_id,n_samples,n_features,n_classes,n_splits,C,log_loss,log_loss_std,n_features_full,trace_gram,fit_time,solver
ATLAS-Higgs-Boson-Machine-Learning-Challenge-2014,45550,818238,30,2,5,0.39810717055349776,0.49545911503963047,0.001852638421663932,33,205361482017.67575,52.154738429002464,newton-cholesky
ATLAS-Higgs-Boson-Machine-Learning-Challenge-2014,45550,818238,30,2,5,0.6309573444801942,0.49545911962611894,0.0018526072116010987,33,205361482017.67575,52.154738429002464,newton-cholesky
ATLAS-Higgs-Boson-Machine-Learning-Challenge-2014,45550,818238,30,2,5,1.0,0.49545912698915595,0.0018525855183663693,33,205361482017.67575,52.154738429002464,newton-cholesky
ATLAS-Higgs-Boson-Machine-Learning-Challenge-2014,45550,818238,30,2,5,1.584893192461114,0.4954591381024473,0.001852568708876345,33,205361482017.67575,52.154738429002464,newton-cholesky
ATLAS-Higgs-Boson-Machine-Learning-Challenge-2014,45550,818238,30,2,5,2.5118864315095824,0.49545915500926513,0.0018525532293192566,33,205361482017.67575,52.154738429002464,newton-cholesky
ATLAS-Higgs-Boson-Machine-Learning-Challenge-2014,45550,818238,30,2,5,3.9810717055349776,0.49545918094671204,0.001852535902754532,33,205361482017.67575,52.154738429002464,newton-cholesky
ATLAS-Higgs-Boson-Machine-Learning-Challenge-2014,45550,818238,30,2,5,6.309573444801943,0.4954592206974051,0.0018525133788751683,33,205361482017.67575,52.154738429002464,newton-cholesky
ATLAS-Higgs-Boson-Machine-Learning-Challenge-2014,45550,818238,30,2,5,10.0,0.4954592809751011,0.001852481717527563,33,205361482017.67575,52.154738429002464,newton-cholesky
ATLAS-Higgs-Boson-Machine-Learning-Challenge-2014,45550,818238,30,2,5,15.848931924611142,0.495459370528326,0.0018524362001762756,33,205361482017.67575,52.154738429002464,newton-cholesky
ATLAS-Higgs-Boson-Machine-Learning-Challenge-2014,45550,818238,30,2,5,25.11886431509582,0.49545949931817707,0.0018523716648343469,33,205361482017.67575,52.154738429002464,newton-cholesky
ATLAS-Higgs-Boson-Machine-Learning-Challenge-2014,45550,818238,30,2,5,39.81071705534978,0.49545967600483554,0.0018522836782593774,33,205361482017.67575,52.154738429002464,newton-cholesky
ATLAS-Higgs-Boson-Machine-Learning-Challenge-2014,45550,818238,30,2,5,63.09573444801943,0.4954599032948347,0.0018521708502061407,33,205361482017.67575,52.154738429002464,newton-cholesky
ATLAS-Higgs-Boson-Machine-Learning-Challenge-2014,45550,818238,30,2,5,100.0,0.4954601722905589,0.0018520375367719255,33,205361482017.67575,52.154738429002464,newton-cholesky
ATLAS-Higgs-Boson-Machine-Learning-Challenge-2014,45550,818238,30,2,5,158.48931924611142,0.49546046100143465,0.0018518946162438324,33,205361482017.67575,52.154738429002464,newton-cholesky
ATLAS-Higgs-Boson-Machine-Learning-Challenge-2014,45550,818238,30,2,5,251.18864315095823,0.49546074029878273,0.0018517564880608764,33,205361482017.67575,52.154738429002464,newton-cholesky
ATLAS-Higgs-Boson-Machine-Learning-Challenge-2014,45550,818238,30,2,5,398.1071705534977,0.49546098442987263,0.0018516358826999226,33,205361482017.67575,52.154738429002464,newton-cholesky
ATLAS-Higgs-Boson-Machine-Learning-Challenge-2014,45550,818238,30,2,5,630.9573444801943,0.4954611796991559,0.0018515394289986135,33,205361482017.67575,52.154738429002464,newton-cholesky
ATLAS-Higgs-Boson-Machine-Learning-Challenge-2014,45550,818238,30,2,5,1000.0,0.4954613250492992,0.001851467649363831,33,205361482017.67575,52.154738429002464,newton-cholesky
ATLAS-Higgs-Boson-Machine-Learning-Challenge-2014,45550,818238,30,2,5,1584.8931924611175,0.49546142768784973,0.0018514170030317263,33,205361482017.67575,52.154738429002464,newton-cholesky
ATLAS-Higgs-Boson-Machine-Learning-Challenge-2014,45550,818238,30,2,5,2511.886431509582,0.49546149750424684,0.001851382558423938,33,205361482017.67575,52.154738429002464,newton-cholesky
